State FIPS code,State,County FIPS code,County name,Number of returns
05,AR,009,Boone County,15220
05,AR,011,Bradley County,4330
05,AR,013,Calhoun County,1910
05,AR,015,Carroll County,12120
05,AR,017,Chicot County,4090
05,AR,019,Clark County,8470
05,AR,021,Clay County,5970
05,AR,023,Cleburne County,10410
05,AR,025,Cleveland County,3200
05,AR,027,Columbia County,9210
05,AR,029,Conway County,8470
05,AR,031,Craighead County,41540
05,AR,033,Crawford County,23800
05,AR,035,Crittenden County,21180
05,AR,037,Cross County,7290
05,AR,039,Dallas County,2920
05,AR,041,Desha County,4960
05,AR,043,Drew County,7140
05,AR,045,Faulkner County,48870
05,AR,047,Franklin County,6730
05,AR,049,Fulton County,4330
05,AR,051,Garland County,43040
05,AR,053,Grant County,7320
05,AR,055,Greene County,17260
05,AR,057,Hempstead County,8600
05,AR,059,Hot Spring County,12360
05,AR,061,Howard County,5500
05,AR,063,Independence County,14610
05,AR,065,Izard County,4570
05,AR,067,Jackson County,5820
05,AR,069,Jefferson County,30130
05,AR,071,Johnson County,9740
05,AR,073,Lafayette County,2590
05,AR,075,Lawrence County,6160
05,AR,077,Lee County,3020
05,AR,079,Lincoln County,3980
05,AR,081,Little River County,4960
05,AR,083,Logan County,8460
05,AR,085,Lonoke County,29470
05,AR,087,Madison County,6200
05,AR,089,Marion County,6300
05,AR,091,Miller County,17530
05,AR,093,Mississippi County,17330
05,AR,095,Monroe County,3070
05,AR,097,Montgomery County,3140
05,AR,099,Nevada County,3430
05,AR,101,Newton County,2860
05,AR,103,Ouachita County,9740
05,AR,105,Perry County,4000
05,AR,107,Phillips County,7460
05,AR,109,Pike County,4140
05,AR,111,Poinsett County,9000
05,AR,113,Polk County,7640
05,AR,115,Pope County,25260
05,AR,117,Prairie County,3310
05,AR,119,Pulaski County,182160
05,AR,121,Randolph County,6730
05,AR,123,St. Francis County,9170
05,AR,125,Saline County,50040
05,AR,127,Scott County,4020
05,AR,129,Searcy County,2890
05,AR,131,Sebastian County,53660
05,AR,133,Sevier County,6100
05,AR,135,Sharp County,6300
05,AR,137,Stone County,4570
05,AR,139,Union County,17570
05,AR,141,Van Buren County,6490
05,AR,143,Washington County,92890
05,AR,145,White County,30220
05,AR,147,Woodruff County,2640
05,AR,149,Yell County,8200
06,CA,000,California,17410120
06,CA,001,Alameda County,762590
06,CA,003,Alpine County,450
06,CA,005,Amador County,16140
06,CA,007,Butte County,90320
06,CA,009,Calaveras County,19580
06,CA,011,Colusa County,9500
06,CA,013,Contra Costa County,526040
06,CA,015,Del Norte County,9400
06,CA,017,El Dorado County,85760
06,CA,019,Fresno County,384300
06,CA,021,Glenn County,11780
06,CA,023,Humboldt County,55980
06,CA,025,Imperial County,77590
06,CA,027,Inyo County,8440
06,CA,029,Kern County,334400
06,CA,031,Kings County,53220
06,CA,033,Lake County,24670
06,CA,035,Lassen County,9740
06,CA,037,Los Angeles County,4563010
06,CA,039,Madera County,57880
06,CA,041,Marin County,131730
06,CA,043,Mariposa County,7660
06,CA,045,Mendocino County,38510
06,CA,047,Merced County,98680
06,CA,049,Modoc County,3450
06,CA,051,Mono County,6430
06,CA,053,Monterey County,194370
06,CA,055,Napa County,67710
06,CA,057,Nevada County,48400
06,CA,059,Orange County,1473110
06,CA,061,Placer County,172500
06,CA,063,Plumas County,8550
06,CA,065,Riverside County,944370
06,CA,067,Sacramento County,654660
06,CA,069,San Benito County,26290
06,CA,071,San Bernardino County,865800
06,CA,073,San Diego County,1531220
06,CA,075,San Francisco County,469980
06,CA,077,San Joaquin County,293270
06,CA,079,San Luis Obispo County,129600
06,CA,081,San Mateo County,380730
06,CA,083,Santa Barbara County,200020
06,CA,085,Santa Clara County,898250
06,CA,087,Santa Cruz County,129940
06,CA,089,Shasta County,75780
06,CA,091,Sierra County,1210
06,CA,093,Siskiyou County,18430
06,CA,095,Solano County,199140
06,CA,097,Sonoma County,243170
06,CA,099,Stanislaus County,216690
06,CA,101,Sutter County,38910
06,CA,103,Tehama County,24480
06,CA,105,Trinity County,4680
06,CA,107,Tulare County,173730
06,CA,109,Tuolumne County,23480
06,CA,111,Ventura County,401040
06,CA,113,Yolo County,86210
06,CA,115,Yuba County,27320
08,CO,000,Colorado,2553140
08,CO,001,Adams County,221440
08,CO,003,Alamosa County,6470
08,CO,005,Arapahoe County,302690
08,CO,007,Archuleta County,5760
08,CO,009,Baca County,1570
08,CO,011,Bent County,1570
08,CO,013,Boulder County,155670
08,CO,014,Broomfield County,31170
08,CO,015,Chaffee County,8650
08,CO,017,Cheyenne County,820
08,CO,019,Clear Creek County,4590
08,CO,021,Conejos County,2890
08,CO,023,Costilla County,1290
08,CO,025,Crowley County,1100
08,CO,027,Custer County,1910
08,CO,029,Delta County,12630
08,CO,031,Denver County,338820
08,CO,033,Dolores County,800
08,CO,035,Douglas County,145380
08,CO,037,Eagle County,28020
08,CO,039,Elbert County,11300
08,CO,041,El Paso County,304520
08,CO,043,Fremont County,17180
08,CO,045,Garfield County,26350
08,CO,047,Gilpin County,2580
08,CO,049,Grand County,7170
08,CO,051,Gunnison County,7710
08,CO,053,Hinsdale County,370
08,CO,055,Huerfano County,2630
08,CO,057,Jackson County,620
08,CO,059,Jefferson County,287040
08,CO,061,Kiowa County,610
08,CO,063,Kit Carson County,3310
08,CO,065,Lake County,3320
08,CO,067,La Plata County,26350
08,CO,069,Larimer County,159430
08,CO,071,Las Animas County,5830
08,CO,073,Lincoln County,2070
08,CO,075,Logan County,8580
08,CO,077,Mesa County,67630
08,CO,079,Mineral County,430
08,CO,081,Moffat County,5750
08,CO,083,Montezuma County,11340
08,CO,085,Montrose County,17980
08,CO,087,Morgan County,12650
08,CO,089,Otero County,7480
08,CO,091,Ouray County,2420
08,CO,093,Park County,7000
08,CO,095,Phillips County,2000
08,CO,097,Pitkin County,10200
08,CO,099,Prowers County,4840
08,CO,101,Pueblo County,68330
08,CO,103,Rio Blanco County,2820
08,CO,105,Rio Grande County,5680
08,CO,107,Routt County,12840
08,CO,109,Saguache County,1820
08,CO,111,San Juan County,330
08,CO,113,San Miguel County,4180
08,CO,115,Sedgwick County,1080
08,CO,117,Summit County,16710
08,CO,119,Teller County,11180
08,CO,121,Washington County,1990
08,CO,123,Weld County,122060
08,CO,125,Yuma County,4340
09,CT,000,Connecticut,1749380
09,CT,001,Fairfield County,457540
09,CT,003,Hartford County,443880
09,CT,005,Litchfield County,94430
09,CT,007,Middlesex County,83730
09,CT,009,New Haven County,412580
09,CT,011,New London County,134330
09,CT,013,Tolland County,68660
09,CT,015,Windham County,54280
10,DE,000,Delaware,443820
10,DE,001,Kent County,78250
10,DE,003,New Castle County,264010
10,DE,005,Sussex County,101570
11,DC,000,District of Columbia,336950
12,FL,000,Florida,9398170
12,FL,001,Alachua County,110240
12,FL,003,Baker County,10220
12,FL,005,Bay County,86640
12,FL,007,Bradford County,9600
12,FL,009,Brevard County,269250
12,FL,011,Broward County,922370
12,FL,013,Calhoun County,4880
12,FL,015,Charlotte County,78270
12,FL,017,Citrus County,62370
12,FL,019,Clay County,93250
12,FL,021,Collier County,173430
12,FL,023,Columbia County,26540
12,FL,027,DeSoto County,11820
12,FL,029,Dixie County,5090
12,FL,031,Duval County,437570
12,FL,033,Escambia County,141080
12,FL,035,Flagler County,48410
12,FL,037,Franklin County,4440
12,FL,039,Gadsden County,19900
12,FL,041,Gilchrist County,6440
12,FL,043,Glades County,3900
12,FL,045,Gulf County,5700
12,FL,047,Hamilton County,4700
12,FL,049,Hardee County,9910
12,FL,051,Hendry County,16090
12,FL,053,Hernando County,75660
12,FL,055,Highlands County,40520
12,FL,057,Hillsborough County,618330
12,FL,059,Holmes County,6630
12,FL,061,Indian River County,70520
12,FL,063,Jackson County,18210
12,FL,065,Jefferson County,5860
12,FL,067,Lafayette County,2430
12,FL,069,Lake County,148780
12,FL,071,Lee County,318780
12,FL,073,Leon County,125560
12,FL,075,Levy County,16530
12,FL,077,Liberty County,2620
12,FL,079,Madison County,7030
12,FL,081,Manatee County,165040
12,FL,083,Marion County,151600
12,FL,085,Martin County,74490
12,FL,086,Miami-Dade County,1267780
12,FL,087,Monroe County,45230
12,FL,089,Nassau County,37200
12,FL,091,Okaloosa County,99040
12,FL,093,Okeechobee County,14730
12,FL,095,Orange County,607460
12,FL,097,Osceola County,146760
12,FL,099,Palm Beach County,692560
12,FL,101,Pasco County,214620
12,FL,103,Pinellas County,463560
12,FL,105,Polk County,275310
12,FL,107,Putnam County,28170
12,FL,109,St. Johns County,103850
12,FL,111,St. Lucie County,133920
12,FL,113,Santa Rosa County,71780
12,FL,115,Sarasota County,200310
12,FL,117,Seminole County,214700
12,FL,119,Sumter County,52270
12,FL,121,Suwannee County,15990
12,FL,123,Taylor County,8070
12,FL,125,Union County,4500
12,FL,127,Volusia County,239680
12,FL,129,Wakulla County,12800
12,FL,131,Walton County,28440
12,FL,133,Washington County,9010
13,GA,000,Georgia,4377430
13,GA,001,Appling County,7060
13,GA,003,Atkinson County,3090
13,GA,005,Bacon County,4180
13,GA,007,Baker County,1180
13,GA,009,Baldwin County,16870
13,GA,011,Banks County,6970
13,GA,013,Barrow County,31810
13,GA,015,Bartow County,42880
13,GA,017,Ben Hill County,6650
13,GA,019,Berrien County,6710
13,GA,021,Bibb County,65940
13,GA,023,Bleckley County,4710
13,GA,025,Brantley County,6390
13,GA,027,Brooks County,6230
13,GA,029,Bryan County,15910
13,GA,031,Bulloch County,25860
13,GA,033,Burke County,9250
13,GA,035,Butts County,9210
13,GA,037,Calhoun County,1980
13,GA,039,Camden County,21570
13,GA,043,Candler County,4070
13,GA,045,Carroll County,47460
13,GA,047,Catoosa County,26370
13,GA,049,Charlton County,3500
13,GA,051,Chatham County,127110
13,GA,053,Chattahoochee County,3260
13,GA,055,Chattooga County,9310
13,GA,057,Cherokee County,105320
13,GA,059,Clarke County,46040
13,GA,061,Clay County,1180
13,GA,063,Clayton County,123450
13,GA,065,Clinch County,2540
13,GA,067,Cobb County,345240
13,GA,069,Coffee County,15810
13,GA,071,Colquitt County,17360
13,GA,073,Columbia County,60650
13,GA,075,Cook County,6470
13,GA,077,Coweta County,61190
13,GA,079,Crawford County,4930
13,GA,081,Crisp County,8430
13,GA,083,Dade County,6050
13,GA,085,Dawson County,9960
13,GA,087,Decatur County,11100
13,GA,089,DeKalb County,345390
13,GA,091,Dodge County,7260
13,GA,093,Dooly County,3920
13,GA,095,Dougherty County,38070
13,GA,097,Douglas County,61190
13,GA,099,Early County,4140
13,GA,101,Echols County,1380
13,GA,103,Effingham County,24030
13,GA,105,Elbert County,8030
13,GA,107,Emanuel County,8860
13,GA,109,Evans County,4290
13,GA,111,Fannin County,9810
13,GA,113,Fayette County,52000
13,GA,115,Floyd County,39980
13,GA,117,Forsyth County,87630
13,GA,119,Franklin County,8820
13,GA,121,Fulton County,457280
13,GA,123,Gilmer County,11930
13,GA,125,Glascock County,1070
13,GA,127,Glynn County,37020
13,GA,129,Gordon County,22580
13,GA,131,Grady County,10000
13,GA,133,Greene County,7310
13,GA,135,Gwinnett County,400000
13,GA,137,Habersham County,17270
13,GA,139,Hall County,82640
13,GA,141,Hancock County,3170
13,GA,143,Haralson County,11120
13,GA,145,Harris County,13940
13,GA,147,Hart County,10020
13,GA,149,Heard County,4160
13,GA,151,Henry County,95730
13,GA,153,Houston County,67290
13,GA,155,Irwin County,3560
13,GA,157,Jackson County,26780
13,GA,159,Jasper County,5490
13,GA,161,Jeff Davis County,5500
13,GA,163,Jefferson County,6900
13,GA,165,Jenkins County,2980
13,GA,167,Johnson County,2890
13,GA,169,Jones County,11780
13,GA,171,Lamar County,7090
13,GA,173,Lanier County,3330
13,GA,175,Laurens County,19890
13,GA,177,Lee County,13190
13,GA,179,Liberty County,26430
13,GA,181,Lincoln County,3200
13,GA,183,Long County,5150
13,GA,185,Lowndes County,45130
13,GA,187,Lumpkin County,11600
13,GA,189,McDuffie County,9220
13,GA,191,McIntosh County,4860
13,GA,193,Macon County,4550
13,GA,195,Madison County,11550
13,GA,197,Marion County,2790
13,GA,199,Meriwether County,9030
13,GA,201,Miller County,2270
13,GA,205,Mitchell County,8360
13,GA,207,Monroe County,11360
13,GA,209,Montgomery County,3120
13,GA,211,Morgan County,8300
13,GA,213,Murray County,14940
13,GA,215,Muscogee County,87690
13,GA,217,Newton County,44460
13,GA,219,Oconee County,15760
13,GA,221,Oglethorpe County,5790
13,GA,223,Paulding County,62780
13,GA,225,Peach County,11340
13,GA,227,Pickens County,13780
13,GA,229,Pierce County,7570
13,GA,231,Pike County,7400
13,GA,233,Polk County,16230
13,GA,235,Pulaski County,3680
13,GA,237,Putnam County,9180
13,GA,239,Quitman County,850
13,GA,241,Rabun County,7110
13,GA,243,Randolph County,2640
13,GA,245,Richmond County,86870
13,GA,247,Rockdale County,38790
13,GA,249,Schley County,1720
13,GA,251,Screven County,5650
13,GA,253,Seminole County,3460
13,GA,255,Spalding County,26430
13,GA,257,Stephens County,10010
13,GA,259,Stewart County,1620
13,GA,261,Sumter County,12110
13,GA,263,Talbot County,2660
13,GA,265,Taliaferro County,640
13,GA,267,Tattnall County,8000
13,GA,269,Taylor County,3170
13,GA,271,Telfair County,3890
13,GA,273,Terrell County,4020
13,GA,275,Thomas County,18750
13,GA,277,Tift County,17060
13,GA,279,Toombs County,11100
13,GA,281,Towns County,4860
13,GA,283,Treutlen County,2360
13,GA,285,Troup County,29730
13,GA,287,Turner County,3400
13,GA,289,Twiggs County,3670
13,GA,291,Union County,9300
13,GA,293,Upson County,10610
13,GA,295,Walker County,25510
13,GA,297,Walton County,36830
13,GA,299,Ware County,13630
13,GA,301,Warren County,2250
13,GA,303,Washington County,8010
13,GA,305,Wayne County,10860
13,GA,307,Webster County,930
13,GA,309,Wheeler County,1800
13,GA,311,White County,11000
13,GA,313,Whitfield County,42040
13,GA,315,Wilcox County,2730
13,GA,317,Wilkes County,4090
13,GA,319,Wilkinson County,3980
13,GA,321,Worth County,8550
15,HI,000,Hawaii,681790
15,HI,001,Hawaii County,85110
15,HI,003,Honolulu County,483720
15,HI,007,Kauai County,34430
15,HI,009,Maui County,78530
16,ID,000,Idaho,701960
16,ID,001,Ada County,193620
16,ID,003,Adams County,1620
16,ID,005,Bannock County,33960
16,ID,007,Bear Lake County,2490
16,ID,009,Benewah County,3840
16,ID,011,Bingham County,18200
16,ID,013,Blaine County,11660
16,ID,015,Boise County,3000
16,ID,017,Bonner County,18660
16,ID,019,Bonneville County,45370
16,ID,021,Boundary County,4790
16,ID,023,Butte County,1040
16,ID,025,Camas County,450
16,ID,027,Canyon County,80440
16,ID,029,Caribou County,2720
16,ID,031,Cassia County,9260
16,ID,033,Clark County,320
16,ID,035,Clearwater County,3390
16,ID,037,Custer County,1860
16,ID,039,Elmore County,11240
16,ID,041,Franklin County,4950
16,ID,043,Fremont County,5320
16,ID,045,Gem County,7050
16,ID,047,Gooding County,6370
16,ID,049,Idaho County,6300
16,ID,051,Jefferson County,10260
16,ID,053,Jerome County,9330
16,ID,055,Kootenai County,69710
16,ID,057,Latah County,15700
16,ID,059,Lemhi County,3520
16,ID,061,Lewis County,1780
16,ID,063,Lincoln County,2020
16,ID,065,Madison County,12280
16,ID,067,Minidoka County,8680
16,ID,069,Nez Perce County,18350
16,ID,071,Oneida County,1750
16,ID,073,Owyhee County,4460
16,ID,075,Payette County,9460
16,ID,077,Power County,3200
16,ID,079,Shoshone County,5260
16,ID,081,Teton County,4490
16,ID,083,Twin Falls County,35060
16,ID,085,Valley County,4830
16,ID,087,Washington County,4070
17,IL,000,Illinois,6130850
17,IL,001,Adams County,32170
17,IL,003,Alexander County,2590
17,IL,005,Bond County,7000
17,IL,007,Boone County,25350
17,IL,009,Brown County,2370
17,IL,011,Bureau County,16630
17,IL,013,Calhoun County,2160
17,IL,015,Carroll County,7560
17,IL,017,Cass County,6410
17,IL,019,Champaign County,85580
17,IL,021,Christian County,15470
17,IL,023,Clark County,7580
17,IL,025,Clay County,6270
17,IL,027,Clinton County,17510
17,IL,029,Coles County,21340
17,IL,031,Cook County,2536230
17,IL,033,Crawford County,8770
17,IL,035,Cumberland County,4870
17,IL,037,DeKalb County,45890
17,IL,039,De Witt County,7710
17,IL,041,Douglas County,10000
17,IL,043,DuPage County,472040
17,IL,045,Edgar County,8080
17,IL,047,Edwards County,2900
17,IL,049,Effingham County,17670
17,IL,051,Fayette County,9160
17,IL,053,Ford County,6540
17,IL,055,Franklin County,16720
17,IL,057,Fulton County,15830
17,IL,059,Gallatin County,2300
17,IL,061,Greene County,5840
17,IL,063,Grundy County,24590
17,IL,065,Hamilton County,3630
17,IL,067,Hancock County,8740
17,IL,069,Hardin County,1570
17,IL,071,Henderson County,3300
17,IL,073,Henry County,24000
17,IL,075,Iroquois County,13800
17,IL,077,Jackson County,23460
17,IL,079,Jasper County,4660
17,IL,081,Jefferson County,16670
17,IL,083,Jersey County,10190
17,IL,085,Jo Daviess County,12690
17,IL,087,Johnson County,4910
17,IL,089,Kane County,242440
17,IL,091,Kankakee County,50580
17,IL,093,Kendall County,55570
17,IL,095,Knox County,23220
17,IL,097,Lake County,341720
17,IL,099,LaSalle County,54090
17,IL,101,Lawrence County,6370
17,IL,103,Lee County,16260
17,IL,105,Livingston County,17260
17,IL,107,Logan County,12580
17,IL,109,McDonough County,12390
17,IL,111,McHenry County,153260
17,IL,113,McLean County,77770
17,IL,115,Macon County,49350
17,IL,117,Macoupin County,21070
17,IL,119,Madison County,125100
17,IL,121,Marion County,17880
17,IL,123,Marshall County,5980
17,IL,125,Mason County,6430
17,IL,127,Massac County,6420
17,IL,129,Menard County,6110
17,IL,131,Mercer County,7770
17,IL,133,Monroe County,16830
17,IL,135,Montgomery County,12600
17,IL,137,Morgan County,15820
17,IL,139,Moultrie County,6730
17,IL,141,Ogle County,25370
17,IL,143,Peoria County,89470
17,IL,145,Perry County,8820
17,IL,147,Piatt County,8030
17,IL,149,Pike County,7010
17,IL,151,Pope County,1600
17,IL,153,Pulaski County,2360
17,IL,155,Putnam County,2900
17,IL,157,Randolph County,13770
17,IL,159,Richland County,7550
17,IL,161,Rock Island County,71090
17,IL,163,St. Clair County,121790
17,IL,165,Saline County,10380
17,IL,167,Sangamon County,99980
17,IL,169,Schuyler County,3170
17,IL,171,Scott County,2430
17,IL,173,Shelby County,10230
17,IL,175,Stark County,2650
17,IL,177,Stephenson County,22290
17,IL,179,Tazewell County,64450
17,IL,181,Union County,7770
17,IL,183,Vermilion County,34250
17,IL,185,Wabash County,5320
17,IL,187,Warren County,8010
17,IL,189,Washington County,7220
17,IL,191,Wayne County,7350
17,IL,193,White County,6420
17,IL,195,Whiteside County,27940
17,IL,197,Will County,326950
17,IL,199,Williamson County,29930
17,IL,201,Winnebago County,136220
17,IL,203,Woodford County,18220
18,IN,000,Indiana,3078600
18,IN,001,Adams County,15000
18,IN,003,Allen County,174050
18,IN,005,Bartholomew County,39650
18,IN,007,Benton County,4120
18,IN,009,Blackford County,5840
18,IN,011,Boone County,29790
18,IN,013,Brown County,7560
18,IN,015,Carroll County,9500
18,IN,017,Cass County,18050
18,IN,019,Clark County,55920
18,IN,021,Clay County,12080
18,IN,023,Clinton County,15350
18,IN,025,Crawford County,4590
18,IN,027,Daviess County,14370
18,IN,029,Dearborn County,24460
18,IN,031,Decatur County,12760
18,IN,033,DeKalb County,20370
18,IN,035,Delaware County,49030
18,IN,037,Dubois County,22180
18,IN,039,Elkhart County,93840
18,IN,041,Fayette County,10050
18,IN,043,Floyd County,37690
18,IN,045,Fountain County,7920
18,IN,047,Franklin County,10760
18,IN,049,Fulton County,9530
18,IN,051,Gibson County,16120
18,IN,053,Grant County,29800
18,IN,055,Greene County,14480
18,IN,057,Hamilton County,142530
18,IN,059,Hancock County,35210
18,IN,061,Harrison County,18310
18,IN,063,Hendricks County,73900
18,IN,065,Henry County,21660
18,IN,067,Howard County,40210
18,IN,069,Huntington County,17790
18,IN,071,Jackson County,21570
18,IN,073,Jasper County,15380
18,IN,075,Jay County,9540
18,IN,077,Jefferson County,14760
18,IN,079,Jennings County,12840
18,IN,081,Johnson County,70680
18,IN,083,Knox County,16700
18,IN,085,Kosciusko County,38300
18,IN,087,LaGrange County,16810
18,IN,089,Lake County,227750
18,IN,091,LaPorte County,51490
18,IN,093,Lawrence County,20790
18,IN,095,Madison County,59370
18,IN,097,Marion County,456270
18,IN,099,Marshall County,22100
18,IN,101,Martin County,4710
18,IN,103,Miami County,15380
18,IN,105,Monroe County,57090
18,IN,107,Montgomery County,18210
18,IN,109,Morgan County,33420
18,IN,111,Newton County,6610
18,IN,113,Noble County,22060
18,IN,115,Ohio County,2780
18,IN,117,Orange County,8640
18,IN,119,Owen County,9500
18,IN,121,Parke County,6850
18,IN,123,Perry County,8630
18,IN,125,Pike County,5730
18,IN,127,Porter County,80660
18,IN,129,Posey County,12260
18,IN,131,Pulaski County,6000
18,IN,133,Putnam County,15780
18,IN,135,Randolph County,11750
18,IN,137,Ripley County,13260
18,IN,139,Rush County,7970
18,IN,141,St. Joseph County,124860
18,IN,143,Scott County,10430
18,IN,145,Shelby County,21510
18,IN,147,Spencer County,9760
18,IN,149,Starke County,10330
18,IN,151,Steuben County,16370
18,IN,153,Sullivan County,8740
18,IN,155,Switzerland County,4090
18,IN,157,Tippecanoe County,74030
18,IN,159,Tipton County,7570
18,IN,161,Union County,3290
18,IN,163,Vanderburgh County,85510
18,IN,165,Vermillion County,7230
18,IN,167,Vigo County,46400
18,IN,169,Wabash County,15070
18,IN,171,Warren County,3980
18,IN,173,Warrick County,29080
18,IN,175,Washington County,12330
18,IN,177,Wayne County,30470
18,IN,179,Wells County,13110
18,IN,181,White County,12130
18,IN,183,Whitley County,16500
19,IA,000,Iowa,1445500
19,IA,001,Adair County,3500
19,IA,003,Adams County,1900
19,IA,005,Allamakee County,6710
19,IA,007,Appanoose County,5500
19,IA,009,Audubon County,2840
19,IA,011,Benton County,12040
19,IA,013,Black Hawk County,60270
19,IA,015,Boone County,12620
19,IA,017,Bremer County,11030
19,IA,019,Buchanan County,9440
19,IA,021,Buena Vista County,9710
19,IA,023,Butler County,6850
19,IA,025,Calhoun County,4530
19,IA,027,Carroll County,10240
19,IA,029,Cass County,6440
19,IA,031,Cedar County,8770
19,IA,033,Cerro Gordo County,21010
19,IA,035,Cherokee County,5720
19,IA,037,Chickasaw County,5860
19,IA,039,Clarke County,4260
19,IA,041,Clay County,8200
19,IA,043,Clayton County,8370
19,IA,045,Clinton County,22680
19,IA,047,Crawford County,7880
19,IA,049,Dallas County,36470
19,IA,051,Davis County,3450
19,IA,053,Decatur County,3180
19,IA,055,Delaware County,8430
19,IA,057,Des Moines County,19400
19,IA,059,Dickinson County,8850
19,IA,061,Dubuque County,47230
19,IA,063,Emmet County,4550
19,IA,065,Fayette County,9110
19,IA,067,Floyd County,7370
19,IA,069,Franklin County,4720
19,IA,071,Fremont County,3190
19,IA,073,Greene County,4240
19,IA,075,Grundy County,5790
19,IA,077,Guthrie County,5010
19,IA,079,Hamilton County,7190
19,IA,081,Hancock County,5290
19,IA,083,Hardin County,7910
19,IA,085,Harrison County,6660
19,IA,087,Henry County,8860
19,IA,089,Howard County,4590
19,IA,091,Humboldt County,4600
19,IA,093,Ida County,3390
19,IA,095,Iowa County,7990
19,IA,097,Jackson County,9490
19,IA,099,Jasper County,16660
19,IA,101,Jefferson County,7480
19,IA,103,Johnson County,63570
19,IA,105,Jones County,9090
19,IA,107,Keokuk County,4560
19,IA,109,Kossuth County,7460
19,IA,111,Lee County,15870
